timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T17:32:30,15748,9400,1078,6348,1970,11871,39,100
2026-04-17T17:32:31,15748,9417,1061,6332,1970,11871,39,99
2026-04-17T17:32:32,15748,9411,1067,6336,1970,11871,39,100
2026-04-17T17:32:33,15748,9418,1060,6329,1970,11875,35,100
2026-04-17T17:32:34,15748,9421,1056,6326,1970,11875,35,100
2026-04-17T17:32:35,15748,9425,1053,6322,1970,10931,979,99
2026-04-17T17:32:36,15748,9434,1043,6313,1970,10931,979,100
2026-04-17T17:32:37,15748,9429,1049,6318,1970,11885,25,99
2026-04-17T17:32:38,15748,9427,1051,6320,1970,11887,23,100
2026-04-17T17:32:39,15748,9405,1073,6342,1970,11899,11,100
2026-04-17T17:32:40,15748,9396,1082,6351,1970,11895,15,100
2026-04-17T17:32:41,15748,9407,1071,6340,1970,11901,9,100
2026-04-17T17:32:42,15748,9084,1386,6663,1970,11739,171,100
2026-04-17T17:32:43,15748,3072,7397,12675,1970,321,11589,100
2026-04-17T17:32:44,15748,3090,7379,12657,1970,321,11589,0
2026-04-17T17:32:45,15748,3086,7383,12661,1970,321,11589,0
2026-04-17T17:32:46,15748,3082,7387,12665,1970,321,11589,0
2026-04-17T17:32:47,15748,3098,7371,12649,1970,321,11589,0
2026-04-17T17:32:48,15748,3097,7373,12650,1970,321,11589,0
2026-04-17T17:32:49,15748,3094,7375,12653,1970,321,11589,0
2026-04-17T17:32:50,15748,3075,7394,12672,1970,321,11589,0
2026-04-17T17:32:51,15748,3051,7418,12696,1970,321,11589,0
2026-04-17T17:32:52,15748,3050,7419,12698,1970,321,11589,0
2026-04-17T17:32:53,15748,3038,7431,12709,1970,321,11589,0
2026-04-17T17:32:54,15748,3035,7435,12713,1970,321,11589,0
2026-04-17T17:32:55,15748,3041,7428,12706,1970,321,11589,0
2026-04-17T17:32:57,15748,3038,7431,12710,1970,321,11589,0
2026-04-17T17:32:58,15748,3033,7437,12715,1970,321,11589,0
2026-04-17T17:32:59,15748,3044,7425,12703,1970,321,11589,0
2026-04-17T17:33:00,15748,3048,7421,12699,1970,321,11589,2
2026-04-17T17:33:01,15748,3037,7432,12710,1970,321,11589,0
2026-04-17T17:33:02,15748,3037,7433,12710,1970,321,11589,0
2026-04-17T17:33:03,15748,3033,7436,12714,1970,321,11589,0
2026-04-17T17:33:04,15748,3050,7419,12697,1970,321,11589,0
2026-04-17T17:33:05,15748,3064,7406,12683,1970,321,11589,0
2026-04-17T17:33:06,15748,3060,7409,12687,1970,321,11589,0
2026-04-17T17:33:07,15748,3060,7409,12687,1970,321,11589,0
2026-04-17T17:33:08,15748,3073,7396,12674,1970,321,11589,0
2026-04-17T17:33:09,15748,3053,7416,12694,1970,321,11589,0
2026-04-17T17:33:10,15748,3059,7410,12688,1970,321,11589,0
2026-04-17T17:33:11,15748,3055,7414,12692,1970,321,11589,0
2026-04-17T17:33:12,15748,3031,7438,12716,1970,321,11589,0
