timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T13:31:24,15748,3515,9300,12226,0,302,11607,0
2026-04-17T13:31:26,15748,3530,9284,12218,0,302,11607,0
2026-04-17T13:31:27,15748,3531,9283,12216,0,302,11607,0
2026-04-17T13:31:28,15748,3536,9278,12212,0,302,11607,0
2026-04-17T13:31:29,15748,3538,9276,12209,0,302,11607,0
2026-04-17T13:31:30,15748,3549,9265,12198,0,302,11607,0
2026-04-17T13:31:31,15748,3532,9281,12215,0,302,11607,0
2026-04-17T13:31:32,15748,3529,9284,12218,0,302,11607,0
2026-04-17T13:31:33,15748,3521,9293,12226,0,302,11607,0
2026-04-17T13:31:34,15748,3540,9274,12208,0,302,11607,0
2026-04-17T13:31:35,15748,3546,9267,12201,0,302,11607,0
2026-04-17T13:31:36,15748,3551,9263,12197,0,302,11607,0
2026-04-17T13:31:37,15748,3557,9257,12190,0,302,11607,0
2026-04-17T13:31:38,15748,3583,9231,12164,0,302,11607,0
2026-04-17T13:31:39,15748,3587,9226,12160,0,302,11607,0
2026-04-17T13:31:41,15748,3566,9248,12182,0,302,11607,0
2026-04-17T13:31:42,15748,3559,9255,12188,0,302,11607,0
2026-04-17T13:31:43,15748,3549,9264,12198,0,302,11607,0
2026-04-17T13:31:44,15748,3561,9253,12186,0,302,11607,0
2026-04-17T13:31:45,15748,3557,9256,12190,0,302,11607,0
2026-04-17T13:31:46,15748,3559,9254,12189,0,302,11607,0
2026-04-17T13:31:47,15748,3571,9242,12176,0,302,11607,0
2026-04-17T13:31:48,15748,3557,9257,12190,0,302,11607,0
2026-04-17T13:31:49,15748,3567,9247,12180,0,302,11607,0
2026-04-17T13:31:50,15748,3599,9153,12148,0,302,11607,0
2026-04-17T13:31:51,15748,3680,8987,12066,0,302,11607,0
2026-04-17T13:31:52,15748,3761,8733,11986,0,302,11607,0
2026-04-17T13:31:53,15748,3824,8584,11924,0,302,11607,0
2026-04-17T13:31:54,15748,3832,8568,11916,0,302,11607,0
2026-04-17T13:31:55,15748,3833,8560,11913,0,302,11607,0
2026-04-17T13:31:56,15748,3893,8491,11855,0,305,11605,0
2026-04-17T13:31:58,15748,3899,8462,11848,0,305,11605,0
2026-04-17T13:31:59,15748,3937,8416,11810,0,305,11605,0
2026-04-17T13:32:00,15748,3951,8394,11796,0,305,11605,0
