timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T17:25:38,15748,3062,7301,12685,1818,321,11589,0
2026-04-17T17:25:39,15748,3082,7281,12665,1818,321,11589,0
2026-04-17T17:25:40,15748,3094,7269,12653,1818,321,11589,0
2026-04-17T17:25:41,15748,3113,7250,12635,1818,321,11589,0
2026-04-17T17:25:42,15748,3113,7250,12634,1818,321,11589,0
2026-04-17T17:25:43,15748,3127,7236,12620,1818,321,11589,0
2026-04-17T17:25:44,15748,3146,7217,12602,1818,321,11589,0
2026-04-17T17:25:46,15748,3150,7213,12597,1818,321,11589,0
2026-04-17T17:25:47,15748,3151,7212,12596,1818,321,11589,0
2026-04-17T17:25:48,15748,3146,7217,12602,1818,321,11589,0
2026-04-17T17:25:49,15748,3163,7200,12584,1818,321,11589,0
2026-04-17T17:25:50,15748,3160,7203,12587,1818,321,11589,0
2026-04-17T17:25:51,15748,3194,7169,12553,1818,321,11589,0
2026-04-17T17:25:52,15748,3199,7163,12548,1818,321,11589,0
2026-04-17T17:25:53,15748,3206,7157,12541,1818,321,11589,0
2026-04-17T17:25:54,15748,3190,7173,12557,1818,321,11589,0
2026-04-17T17:25:55,15748,3194,7169,12553,1818,321,11589,0
2026-04-17T17:25:56,15748,3176,7186,12571,1818,321,11589,0
2026-04-17T17:25:57,15748,3153,7209,12594,1818,321,11589,0
2026-04-17T17:25:58,15748,3156,7206,12591,1818,321,11589,0
2026-04-17T17:25:59,15748,3146,7217,12601,1818,321,11589,0
2026-04-17T17:26:00,15748,3154,7209,12593,1818,321,11589,0
2026-04-17T17:26:01,15748,3162,7201,12585,1818,321,11589,0
2026-04-17T17:26:02,15748,3157,7206,12591,1818,321,11589,0
2026-04-17T17:26:03,15748,3143,7220,12605,1818,321,11589,0
2026-04-17T17:26:04,15748,3150,7213,12598,1818,321,11589,0
2026-04-17T17:26:06,15748,3160,7203,12587,1818,321,11589,0
2026-04-17T17:26:07,15748,3150,7213,12597,1818,321,11589,0
2026-04-17T17:26:08,15748,3151,7212,12596,1818,321,11589,0
2026-04-17T17:26:09,15748,3145,7218,12602,1818,321,11589,0
2026-04-17T17:26:10,15748,3144,7219,12603,1818,321,11589,0
2026-04-17T17:26:11,15748,3139,7224,12608,1818,321,11589,0
2026-04-17T17:26:12,15748,3130,7233,12617,1818,321,11589,0
2026-04-17T17:26:13,15748,3130,7233,12618,1818,321,11589,0
2026-04-17T17:26:14,15748,3132,7231,12615,1818,321,11589,0
2026-04-17T17:26:15,15748,3136,7227,12611,1818,321,11589,0
2026-04-17T17:26:16,15748,3138,7225,12609,1818,321,11589,0
2026-04-17T17:26:17,15748,3133,7229,12614,1818,321,11589,0
2026-04-17T17:26:18,15748,3130,7232,12617,1818,321,11589,0
2026-04-17T17:26:19,15748,3129,7234,12619,1818,321,11589,0
2026-04-17T17:26:20,15748,3136,7227,12611,1818,321,11589,0
2026-04-17T17:26:21,15748,3146,7217,12601,1818,321,11589,0
2026-04-17T17:26:22,15748,3146,7217,12601,1818,321,11589,0
2026-04-17T17:26:23,15748,3145,7218,12603,1818,321,11589,0
2026-04-17T17:26:24,15748,3156,7206,12591,1818,321,11589,0
2026-04-17T17:26:26,15748,3160,7203,12587,1818,321,11589,0
2026-04-17T17:26:27,15748,3152,7211,12595,1818,321,11589,0
2026-04-17T17:26:28,15748,3141,7222,12606,1818,321,11589,0
2026-04-17T17:26:29,15748,3153,7210,12594,1818,321,11589,0
2026-04-17T17:26:30,15748,3169,7194,12578,1818,321,11589,0
2026-04-17T17:26:31,15748,3169,7194,12578,1818,321,11589,0
2026-04-17T17:26:32,15748,3163,7200,12584,1818,321,11589,0
2026-04-17T17:26:33,15748,3174,7189,12574,1818,321,11589,0
2026-04-17T17:26:34,15748,3189,7174,12558,1818,321,11589,0
2026-04-17T17:26:35,15748,3182,7181,12567,1818,321,11589,0
2026-04-17T17:26:36,15748,3166,7196,12581,1818,321,11589,0
2026-04-17T17:26:37,15748,3164,7198,12583,1818,321,11589,0
2026-04-17T17:26:38,15748,3173,7190,12574,1818,321,11589,0
2026-04-17T17:26:39,15748,3160,7203,12587,1818,321,11589,0
2026-04-17T17:26:40,15748,3155,7207,12592,1818,321,11589,0
2026-04-17T17:26:41,15748,3146,7217,12601,1818,321,11589,0
2026-04-17T17:26:42,15748,3138,7225,12609,1818,321,11589,0
2026-04-17T17:26:43,15748,3132,7230,12615,1818,321,11589,0
2026-04-17T17:26:44,15748,3430,6932,12317,1818,321,11589,0
