timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T17:36:20,15748,2953,7514,12794,1970,321,11589,0
2026-04-17T17:36:21,15748,2971,7496,12776,1970,321,11589,0
2026-04-17T17:36:22,15748,2986,7482,12761,1970,321,11589,0
2026-04-17T17:36:24,15748,2995,7472,12752,1970,321,11589,0
2026-04-17T17:36:25,15748,3021,7447,12726,1970,321,11589,0
2026-04-17T17:36:26,15748,3034,7434,12713,1970,321,11589,0
2026-04-17T17:36:27,15748,3047,7421,12700,1970,321,11589,0
2026-04-17T17:36:28,15748,3048,7420,12699,1970,321,11589,0
2026-04-17T17:36:29,15748,3069,7399,12678,1970,321,11589,0
2026-04-17T17:36:30,15748,3072,7396,12675,1970,321,11589,0
2026-04-17T17:36:31,15748,3076,7392,12671,1970,321,11589,0
2026-04-17T17:36:32,15748,3072,7395,12675,1970,321,11589,0
2026-04-17T17:36:33,15748,3092,7376,12655,1970,321,11589,0
2026-04-17T17:36:34,15748,3087,7381,12660,1970,321,11589,0
2026-04-17T17:36:35,15748,3083,7384,12664,1970,321,11589,0
2026-04-17T17:36:36,15748,3080,7388,12667,1970,321,11589,0
2026-04-17T17:36:37,15748,3053,7414,12694,1970,321,11589,0
2026-04-17T17:36:38,15748,3046,7422,12702,1970,321,11589,0
2026-04-17T17:36:39,15748,3049,7419,12698,1970,321,11589,0
2026-04-17T17:36:40,15748,3046,7422,12701,1970,321,11589,0
2026-04-17T17:36:41,15748,3046,7422,12701,1970,321,11589,0
2026-04-17T17:36:42,15748,3045,7423,12702,1970,321,11589,0
2026-04-17T17:36:44,15748,3046,7421,12701,1970,321,11589,0
2026-04-17T17:36:45,15748,3043,7425,12705,1970,321,11589,0
2026-04-17T17:36:46,15748,3047,7421,12700,1970,321,11589,0
2026-04-17T17:36:47,15748,3040,7428,12707,1970,321,11589,0
2026-04-17T17:36:48,15748,3054,7414,12693,1970,321,11589,0
2026-04-17T17:36:49,15748,3054,7414,12693,1970,321,11589,0
2026-04-17T17:36:50,15748,3064,7404,12683,1970,321,11589,0
2026-04-17T17:36:51,15748,3074,7394,12681,1970,321,11589,0
2026-04-17T17:36:52,15748,3069,7399,12678,1970,321,11589,0
2026-04-17T17:36:53,15748,3062,7406,12685,1970,321,11589,0
2026-04-17T17:36:54,15748,3062,7406,12685,1970,321,11589,0
2026-04-17T17:36:55,15748,3067,7401,12680,1970,321,11589,0
2026-04-17T17:36:56,15748,3052,7416,12695,1970,321,11589,0
2026-04-17T17:36:57,15748,3053,7415,12694,1970,321,11589,0
2026-04-17T17:36:58,15748,3046,7422,12701,1970,321,11589,0
2026-04-17T17:36:59,15748,3045,7423,12703,1970,321,11589,0
2026-04-17T17:37:00,15748,3038,7430,12709,1970,321,11589,0
2026-04-17T17:37:01,15748,3033,7435,12714,1970,321,11589,0
2026-04-17T17:37:02,15748,3028,7440,12719,1970,321,11589,0
2026-04-17T17:37:04,15748,3031,7437,12716,1970,321,11589,0
2026-04-17T17:37:05,15748,3035,7432,12712,1970,321,11589,0
2026-04-17T17:37:06,15748,3044,7423,12704,1970,321,11589,0
2026-04-17T17:37:07,15748,3032,7436,12715,1970,321,11589,0
2026-04-17T17:37:08,15748,3054,7413,12693,1970,321,11589,0
2026-04-17T17:37:09,15748,3050,7418,12697,1970,321,11589,0
2026-04-17T17:37:10,15748,3049,7418,12698,1970,321,11589,0
2026-04-17T17:37:11,15748,3058,7409,12689,1970,321,11589,0
2026-04-17T17:37:12,15748,3047,7421,12700,1970,321,11589,0
2026-04-17T17:37:13,15748,3056,7411,12691,1970,321,11589,0
2026-04-17T17:37:14,15748,3048,7419,12700,1970,321,11589,0
2026-04-17T17:37:15,15748,3042,7425,12705,1970,321,11589,0
2026-04-17T17:37:16,15748,3047,7421,12700,1970,321,11589,0
2026-04-17T17:37:17,15748,3049,7419,12698,1970,321,11589,0
2026-04-17T17:37:18,15748,3051,7416,12696,1970,321,11589,0
2026-04-17T17:37:19,15748,3039,7429,12709,1970,321,11589,0
2026-04-17T17:37:20,15748,3016,7452,12731,1970,321,11589,0
2026-04-17T17:37:21,15748,3037,7431,12710,1970,321,11589,0
2026-04-17T17:37:22,15748,3035,7432,12712,1970,321,11589,0
2026-04-17T17:37:23,15748,3034,7434,12713,1970,321,11589,0
2026-04-17T17:37:25,15748,3028,7440,12720,1970,321,11589,0
2026-04-17T17:37:26,15748,3016,7451,12731,1970,321,11589,0
2026-04-17T17:37:27,15748,3013,7454,12734,1970,321,11589,0
2026-04-17T17:37:28,15748,3017,7451,12730,1970,321,11589,0
2026-04-17T17:37:29,15748,3026,7442,12721,1970,321,11589,0
2026-04-17T17:37:30,15748,3046,7421,12701,1970,321,11589,0
2026-04-17T17:37:31,15748,3035,7433,12712,1970,321,11589,0
2026-04-17T17:37:32,15748,3038,7430,12709,1970,321,11589,0
2026-04-17T17:37:33,15748,3036,7431,12711,1970,321,11589,0
2026-04-17T17:37:34,15748,3031,7436,12716,1970,321,11589,0
2026-04-17T17:37:35,15748,3036,7431,12711,1970,321,11589,0
2026-04-17T17:37:36,15748,3040,7427,12707,1970,321,11589,0
2026-04-17T17:37:37,15748,3041,7426,12706,1970,321,11589,0
2026-04-17T17:37:38,15748,3031,7437,12716,1970,321,11589,0
2026-04-17T17:37:39,15748,3033,7435,12714,1970,321,11589,0
2026-04-17T17:37:40,15748,3026,7442,12721,1970,321,11589,0
2026-04-17T17:37:41,15748,3024,7444,12723,1970,321,11589,0
2026-04-17T17:37:42,15748,3018,7449,12729,1970,321,11589,0
2026-04-17T17:37:43,15748,3024,7444,12723,1970,321,11589,0
2026-04-17T17:37:45,15748,3024,7443,12723,1970,321,11589,0
2026-04-17T17:37:46,15748,3033,7435,12714,1970,321,11589,0
2026-04-17T17:37:47,15748,3031,7436,12716,1970,321,11589,0
2026-04-17T17:37:48,15748,3036,7432,12712,1970,321,11589,0
2026-04-17T17:37:49,15748,3034,7434,12713,1970,321,11589,0
2026-04-17T17:37:50,15748,3034,7434,12713,1970,321,11589,0
2026-04-17T17:37:51,15748,3036,7431,12711,1970,321,11589,0
2026-04-17T17:37:52,15748,3033,7435,12714,1970,321,11589,0
2026-04-17T17:37:53,15748,3032,7436,12715,1970,321,11589,0
2026-04-17T17:37:54,15748,3039,7428,12708,1970,321,11589,0
2026-04-17T17:37:55,15748,3041,7426,12706,1970,321,11589,0
2026-04-17T17:37:56,15748,3047,7420,12700,1970,321,11589,0
2026-04-17T17:37:57,15748,3050,7418,12697,1970,321,11589,0
2026-04-17T17:37:58,15748,3054,7414,12693,1970,321,11589,0
2026-04-17T17:37:59,15748,3047,7420,12700,1970,321,11589,0
2026-04-17T17:38:00,15748,3050,7418,12697,1970,321,11589,0
