timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T16:44:54,15748,8723,1888,7024,1797,9101,2809,100
2026-04-17T16:44:55,15748,8719,1892,7028,1797,9101,2809,100
2026-04-17T16:44:56,15748,8725,1885,7022,1797,9183,2727,97
2026-04-17T16:44:57,15748,8724,1886,7023,1797,9183,2727,98
2026-04-17T16:44:58,15748,8719,1892,7028,1797,9345,2565,99
2026-04-17T16:44:59,15748,8738,1873,7009,1797,9345,2565,99
2026-04-17T16:45:00,15748,8732,1879,7016,1797,9345,2565,100
2026-04-17T16:45:01,15748,8727,1884,7020,1797,9345,2565,100
2026-04-17T16:45:02,15748,8724,1887,7023,1797,9345,2565,100
2026-04-17T16:45:03,15748,8729,1881,7018,1797,9345,2565,98
2026-04-17T16:45:04,15748,8736,1875,7011,1797,9345,2565,98
2026-04-17T16:45:05,15748,8745,1865,7002,1797,9507,2403,98
2026-04-17T16:45:06,15748,8740,1871,7007,1797,9507,2403,99
2026-04-17T16:45:07,15748,8744,1866,7003,1797,9507,2403,99
2026-04-17T16:45:08,15748,8728,1882,7019,1797,9507,2403,100
2026-04-17T16:45:09,15748,8740,1870,7007,1797,9507,2403,100
2026-04-17T16:45:10,15748,8745,1866,7002,1797,9507,2403,100
2026-04-17T16:45:11,15748,8741,1870,7009,1797,9589,2321,100
2026-04-17T16:45:12,15748,8745,1865,7004,1797,9589,2321,99
2026-04-17T16:45:13,15748,8736,1875,7011,1797,9751,2159,98
2026-04-17T16:45:14,15748,8730,1880,7017,1797,9751,2159,98
2026-04-17T16:45:15,15748,8722,1889,7025,1797,9751,2159,99
2026-04-17T16:45:16,15748,8717,1894,7031,1797,9751,2159,99
2026-04-17T16:45:18,15748,8716,1895,7031,1797,9751,2159,100
2026-04-17T16:45:19,15748,8717,1893,7030,1797,9833,2077,100
2026-04-17T16:45:20,15748,8719,1892,7028,1797,9833,2077,100
2026-04-17T16:45:21,15748,8718,1893,7030,1797,9833,2077,100
2026-04-17T16:45:22,15748,8710,1901,7037,1797,9995,1915,97
2026-04-17T16:45:23,15748,8726,1885,7021,1797,9995,1915,97
2026-04-17T16:45:24,15748,8746,1865,7001,1797,9995,1915,99
2026-04-17T16:45:25,15748,8729,1881,7018,1797,9995,1915,100
2026-04-17T16:45:26,15748,8738,1872,7009,1797,10077,1833,100
2026-04-17T16:45:27,15748,8735,1876,7012,1797,10077,1833,100
2026-04-17T16:45:28,15748,8725,1886,7022,1797,10159,1751,100
2026-04-17T16:45:29,15748,8729,1881,7018,1797,10321,1589,100
2026-04-17T16:45:30,15748,8726,1885,7021,1797,10321,1589,100
2026-04-17T16:45:31,15748,8740,1871,7007,1797,10321,1589,97
2026-04-17T16:45:32,15748,8655,1956,7093,1797,10321,1589,99
2026-04-17T16:45:33,15748,3110,7501,12637,1797,321,11589,0
2026-04-17T16:45:34,15748,3095,7516,12652,1797,321,11589,0
2026-04-17T16:45:35,15748,3109,7501,12638,1797,321,11589,0
2026-04-17T16:45:36,15748,3119,7492,12628,1797,321,11589,0
2026-04-17T16:45:37,15748,3117,7494,12630,1797,321,11589,0
2026-04-17T16:45:38,15748,3099,7512,12648,1797,321,11589,0
