timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T15:37:08,15748,3660,7284,12083,1058,321,11589,0
2026-04-17T15:37:09,15748,3739,7203,12008,1058,321,11589,0
2026-04-17T15:37:10,15748,4015,6882,11732,1058,321,11589,0
2026-04-17T15:37:11,15748,4152,6708,11595,1058,324,11586,0
2026-04-17T15:37:12,15748,5491,5363,10256,1058,1001,10909,0
2026-04-17T15:37:13,15748,6211,4642,9536,1058,1001,10909,0
2026-04-17T15:37:14,15748,5316,5537,10430,1058,2815,9095,0
2026-04-17T15:37:15,15748,6228,4625,9519,1058,2815,9095,0
2026-04-17T15:37:16,15748,7179,3673,8568,1058,2815,9095,0
2026-04-17T15:37:17,15748,7938,2854,7809,1058,2815,9095,0
2026-04-17T15:37:18,15748,8658,1716,7090,1058,2815,9095,0
2026-04-17T15:37:20,15748,10626,219,5114,1060,2815,9095,0
2026-04-17T15:37:21,15748,7877,3428,7870,1086,4491,7419,23
2026-04-17T15:37:22,15748,8408,2802,7339,1086,5567,6343,20
2026-04-17T15:37:23,15748,8585,2607,7162,1086,6481,5429,100
2026-04-17T15:37:24,15748,8591,2600,7156,1086,6645,5265,97
2026-04-17T15:37:25,15748,8616,2575,7131,1086,6645,5265,99
2026-04-17T15:37:26,15748,8634,2558,7113,1086,6727,5183,100
2026-04-17T15:37:27,15748,8632,2559,7115,1086,6727,5183,100
2026-04-17T15:37:28,15748,8644,2548,7103,1086,6727,5183,100
2026-04-17T15:37:29,15748,8647,2545,7100,1086,6809,5101,98
2026-04-17T15:37:30,15748,8638,2553,7109,1086,6971,4939,99
2026-04-17T15:37:31,15748,8643,2549,7104,1086,6971,4939,99
2026-04-17T15:37:32,15748,8661,2531,7086,1086,6971,4939,100
2026-04-17T15:37:33,15748,8654,2537,7093,1086,6971,4939,100
2026-04-17T15:37:34,15748,8669,2522,7078,1086,6971,4939,100
2026-04-17T15:37:35,15748,8672,2520,7075,1086,6971,4939,97
2026-04-17T15:37:36,15748,8728,2464,7019,1086,7053,4857,99
2026-04-17T15:37:37,15748,8743,2448,7004,1086,7135,4775,99
2026-04-17T15:37:38,15748,8741,2451,7008,1086,7297,4613,100
2026-04-17T15:37:39,15748,8753,2439,6994,1086,7297,4613,100
2026-04-17T15:37:40,15748,8759,2432,6988,1086,7297,4613,100
2026-04-17T15:37:41,15748,8753,2439,6994,1086,7297,4613,100
2026-04-17T15:37:42,15748,8752,2440,6995,1086,7297,4613,98
2026-04-17T15:37:43,15748,8753,2439,6997,1086,7297,4613,98
2026-04-17T15:37:44,15748,8743,2449,7004,1086,7297,4613,99
2026-04-17T15:37:45,15748,8730,2461,7017,1086,7299,4611,100
2026-04-17T15:37:46,15748,8739,2453,7008,1086,7299,4611,100
2026-04-17T15:37:47,15748,8744,2447,7003,1086,7381,4529,100
2026-04-17T15:37:48,15748,8725,2466,7022,1086,7381,4529,100
2026-04-17T15:37:49,15748,8729,2462,7018,1086,7381,4529,99
2026-04-17T15:37:50,15748,8716,2475,7031,1086,7463,4447,98
2026-04-17T15:37:51,15748,8697,2495,7050,1086,7463,4447,93
2026-04-17T15:37:52,15748,8700,2492,7047,1086,7625,4285,99
2026-04-17T15:37:53,15748,8702,2490,7045,1086,7625,4285,100
2026-04-17T15:37:54,15748,8704,2488,7045,1086,7625,4285,100
2026-04-17T15:37:55,15748,8709,2483,7038,1086,7625,4285,100
2026-04-17T15:37:56,15748,8690,2501,7060,1086,7625,4285,97
2026-04-17T15:37:57,15748,8695,2497,7052,1086,7625,4285,98
2026-04-17T15:37:58,15748,8683,2509,7064,1086,7707,4203,95
2026-04-17T15:37:59,15748,8685,2506,7062,1086,7707,4203,100
2026-04-17T15:38:00,15748,8696,2495,7051,1086,7869,4041,100
2026-04-17T15:38:01,15748,8696,2496,7051,1086,7869,4041,100
2026-04-17T15:38:02,15748,8688,2503,7059,1086,7869,4041,100
2026-04-17T15:38:04,15748,8692,2500,7056,1086,7869,4041,98
2026-04-17T15:38:05,15748,8600,2548,7146,1086,7869,4041,0
2026-04-17T15:38:06,15748,3813,7201,11930,1086,321,11589,0
2026-04-17T15:38:07,15748,3808,7206,11939,1086,321,11589,0
2026-04-17T15:38:08,15748,3796,7218,11951,1086,321,11589,0
2026-04-17T15:38:09,15748,3783,7231,11963,1086,321,11589,0
2026-04-17T15:38:10,15748,3758,7256,11989,1086,321,11589,0
2026-04-17T15:38:11,15748,3743,7271,12005,1086,321,11589,0
2026-04-17T15:38:12,15748,3737,7277,12010,1086,321,11589,0
2026-04-17T15:38:13,15748,3717,7297,12030,1086,321,11589,0
2026-04-17T15:38:14,15748,3709,7304,12038,1086,321,11589,0
2026-04-17T15:38:15,15748,3704,7310,12043,1086,321,11589,0
2026-04-17T15:38:16,15748,3721,7293,12026,1086,321,11589,0
2026-04-17T15:38:17,15748,3722,7292,12025,1086,321,11589,0
2026-04-17T15:38:18,15748,3730,7284,12017,1086,321,11589,0
2026-04-17T15:38:19,15748,3723,7291,12025,1086,321,11589,0
2026-04-17T15:38:20,15748,3726,7288,12023,1086,321,11589,0
2026-04-17T15:38:21,15748,3732,7281,12015,1086,321,11589,0
2026-04-17T15:38:22,15748,3726,7288,12021,1086,321,11589,0
