timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T15:40:26,15748,8738,1945,7009,1627,7989,3921,99
2026-04-17T15:40:27,15748,8737,1946,7010,1627,7989,3921,100
2026-04-17T15:40:28,15748,8740,1943,7010,1627,7989,3921,100
2026-04-17T15:40:29,15748,8749,1934,6998,1627,8233,3677,100
2026-04-17T15:40:30,15748,8725,1959,7023,1627,8233,3677,100
2026-04-17T15:40:31,15748,8725,1958,7022,1627,8233,3677,98
2026-04-17T15:40:32,15748,8725,1959,7022,1627,8233,3677,98
2026-04-17T15:40:33,15748,8736,1947,7011,1627,8233,3677,99
2026-04-17T15:40:34,15748,8743,1940,7004,1627,8233,3677,100
2026-04-17T15:40:35,15748,8731,1952,7016,1627,8233,3677,100
2026-04-17T15:40:36,15748,8733,1950,7014,1627,8233,3677,100
2026-04-17T15:40:37,15748,8726,1957,7021,1627,8395,3515,100
2026-04-17T15:40:38,15748,8723,1959,7024,1627,8395,3515,98
2026-04-17T15:40:39,15748,8725,1958,7022,1627,8395,3515,99
2026-04-17T15:40:40,15748,8713,1970,7034,1627,8395,3515,99
2026-04-17T15:40:41,15748,8703,1979,7044,1627,8395,3515,100
2026-04-17T15:40:42,15748,8683,1999,7064,1627,8477,3433,100
2026-04-17T15:40:43,15748,8695,1987,7052,1627,8477,3433,100
2026-04-17T15:40:44,15748,8713,1969,7036,1627,8639,3271,100
2026-04-17T15:40:45,15748,8706,1977,7041,1626,8639,3271,98
2026-04-17T15:40:46,15748,8703,1979,7044,1626,8639,3271,99
2026-04-17T15:40:47,15748,8705,1978,7042,1626,8639,3271,99
2026-04-17T15:40:48,15748,8719,1963,7028,1626,8639,3271,100
2026-04-17T15:40:49,15748,8729,1954,7019,1626,8639,3271,100
2026-04-17T15:40:50,15748,8736,1947,7011,1626,8639,3271,100
2026-04-17T15:40:51,15748,8730,1952,7017,1626,8883,3027,100
2026-04-17T15:40:52,15748,8712,1971,7035,1626,8883,3027,98
2026-04-17T15:40:53,15748,8700,1983,7047,1626,8883,3027,99
2026-04-17T15:40:54,15748,8696,1987,7053,1626,8883,3027,99
2026-04-17T15:40:55,15748,8692,1990,7055,1626,8883,3027,100
2026-04-17T15:40:56,15748,8700,1983,7048,1626,8883,3027,100
2026-04-17T15:40:57,15748,8690,1993,7058,1626,8883,3027,100
2026-04-17T15:40:58,15748,8704,1979,7044,1626,8883,3027,100
2026-04-17T15:40:59,15748,8700,1983,7050,1626,8885,3025,98
2026-04-17T15:41:00,15748,8683,1999,7064,1626,8885,3025,100
2026-04-17T15:41:01,15748,8683,2000,7065,1626,8967,2943,99
2026-04-17T15:41:02,15748,8689,1994,7058,1626,8967,2943,100
2026-04-17T15:41:03,15748,8695,1988,7052,1626,8967,2943,100
2026-04-17T15:41:04,15748,8700,1983,7048,1626,9049,2861,100
2026-04-17T15:41:05,15748,8692,1991,7057,1626,9049,2861,100
2026-04-17T15:41:07,15748,8685,1998,7062,1626,9293,2617,100
2026-04-17T15:41:08,15748,8690,1992,7057,1626,9293,2617,98
2026-04-17T15:41:09,15748,8698,1985,7049,1626,9293,2617,99
2026-04-17T15:41:10,15748,8696,1987,7051,1626,9293,2617,99
2026-04-17T15:41:11,15748,8688,1995,7059,1626,9293,2617,100
2026-04-17T15:41:12,15748,8688,1994,7059,1626,9293,2617,100
2026-04-17T15:41:13,15748,8676,2006,7071,1626,9293,2617,100
2026-04-17T15:41:14,15748,8665,2018,7083,1626,9455,2455,100
2026-04-17T15:41:15,15748,8678,2005,7070,1626,9455,2455,98
2026-04-17T15:41:16,15748,8655,2028,7093,1626,9455,2455,98
2026-04-17T15:41:17,15748,8650,2033,7097,1626,9455,2455,99
2026-04-17T15:41:18,15748,8652,2030,7095,1626,9455,2455,100
2026-04-17T15:41:19,15748,8670,2013,7077,1626,9455,2455,100
2026-04-17T15:41:20,15748,8671,2011,7076,1626,9455,2455,100
2026-04-17T15:41:21,15748,8670,2012,7077,1626,9455,2455,100
2026-04-17T15:41:22,15748,8675,2008,7072,1626,9699,2211,100
2026-04-17T15:41:23,15748,6569,4114,9234,1626,9699,2211,0
2026-04-17T15:41:24,15748,3191,7491,12556,1626,321,11589,0
2026-04-17T15:41:25,15748,3194,7489,12553,1626,321,11589,0
2026-04-17T15:41:26,15748,3192,7491,12556,1626,321,11589,0
2026-04-17T15:41:27,15748,3181,7501,12566,1626,321,11589,0
2026-04-17T15:41:28,15748,3171,7512,12576,1626,321,11589,0
2026-04-17T15:41:29,15748,3172,7510,12575,1626,321,11589,0
2026-04-17T15:41:30,15748,3176,7506,12571,1626,321,11589,0
2026-04-17T15:41:31,15748,3191,7491,12556,1626,321,11589,0
2026-04-17T15:41:32,15748,3185,7497,12562,1626,321,11589,0
2026-04-17T15:41:33,15748,3189,7493,12558,1626,321,11589,0
2026-04-17T15:41:34,15748,3186,7496,12561,1626,321,11589,0
2026-04-17T15:41:35,15748,3202,7480,12545,1626,321,11589,0
2026-04-17T15:41:37,15748,3214,7468,12533,1626,321,11589,0
2026-04-17T15:41:38,15748,3296,7386,12451,1626,321,11589,0
2026-04-17T15:41:39,15748,3225,7457,12522,1626,321,11589,0
2026-04-17T15:41:40,15748,3221,7461,12526,1626,321,11589,0
2026-04-17T15:41:41,15748,3229,7453,12518,1626,321,11589,0
2026-04-17T15:41:42,15748,3233,7449,12513,1626,321,11589,0
2026-04-17T15:41:43,15748,3225,7457,12522,1626,321,11589,0
2026-04-17T15:41:44,15748,3218,7464,12530,1626,321,11589,0
2026-04-17T15:41:45,15748,3215,7467,12532,1626,321,11589,0
2026-04-17T15:41:46,15748,3213,7469,12534,1626,321,11589,0
2026-04-17T15:41:47,15748,3223,7459,12524,1626,321,11589,0
2026-04-17T15:41:48,15748,3219,7463,12528,1626,321,11589,0
2026-04-17T15:41:49,15748,3231,7451,12516,1626,321,11589,0
2026-04-17T15:41:50,15748,3226,7456,12521,1626,321,11589,0
2026-04-17T15:41:51,15748,3200,7482,12547,1626,321,11589,0
2026-04-17T15:41:52,15748,3199,7483,12548,1626,321,11589,0
2026-04-17T15:41:53,15748,3203,7479,12544,1626,321,11589,0
2026-04-17T15:41:54,15748,3200,7481,12547,1626,321,11589,0
2026-04-17T15:41:55,15748,3213,7469,12536,1626,321,11589,0
2026-04-17T15:41:56,15748,3202,7480,12545,1626,321,11589,0
2026-04-17T15:41:58,15748,3196,7485,12551,1626,321,11589,0
2026-04-17T15:41:59,15748,3192,7490,12558,1626,321,11589,0
2026-04-17T15:42:00,15748,3189,7493,12558,1626,321,11589,0
2026-04-17T15:42:01,15748,3195,7487,12552,1626,321,11589,0
2026-04-17T15:42:02,15748,3198,7484,12549,1626,321,11589,0
2026-04-17T15:42:03,15748,3189,7493,12558,1626,321,11589,0
2026-04-17T15:42:04,15748,3184,7498,12563,1626,321,11589,0
2026-04-17T15:42:05,15748,3183,7499,12564,1626,321,11589,0
2026-04-17T15:42:06,15748,3188,7494,12560,1626,321,11589,0
2026-04-17T15:42:07,15748,3202,7480,12545,1626,321,11589,0
2026-04-17T15:42:08,15748,3212,7470,12535,1626,321,11589,0
2026-04-17T15:42:09,15748,3231,7451,12516,1626,321,11589,0
2026-04-17T15:42:10,15748,3236,7446,12511,1626,321,11589,0
2026-04-17T15:42:11,15748,3233,7448,12514,1626,321,11589,0
2026-04-17T15:42:12,15748,3229,7453,12518,1626,321,11589,0
2026-04-17T15:42:13,15748,3198,7483,12549,1626,321,11589,0
2026-04-17T15:42:14,15748,3194,7488,12555,1626,321,11589,0
2026-04-17T15:42:15,15748,3185,7497,12562,1626,321,11589,0
2026-04-17T15:42:16,15748,3201,7481,12546,1626,321,11589,0
2026-04-17T15:42:17,15748,3195,7487,12553,1626,321,11589,0
