timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T16:40:13,15748,8077,2585,7670,1741,9305,2605,100
2026-04-17T16:40:14,15748,8072,2590,7675,1741,9305,2605,97
2026-04-17T16:40:15,15748,8092,2570,7655,1741,9305,2605,98
2026-04-17T16:40:16,15748,8080,2582,7667,1741,9337,2573,99
2026-04-17T16:40:17,15748,8096,2566,7651,1741,9499,2411,99
2026-04-17T16:40:18,15748,8082,2580,7666,1741,9499,2411,100
2026-04-17T16:40:19,15748,8074,2588,7673,1741,9499,2411,100
2026-04-17T16:40:20,15748,8010,2652,7737,1741,9519,2391,100
2026-04-17T16:40:21,15748,3125,7537,12622,1741,321,11589,40
2026-04-17T16:40:22,15748,3114,7548,12633,1741,321,11589,0
2026-04-17T16:40:24,15748,3126,7536,12621,1741,321,11589,0
2026-04-17T16:40:25,15748,3126,7536,12621,1741,321,11589,0
2026-04-17T16:40:26,15748,3130,7532,12617,1741,321,11589,0
2026-04-17T16:40:27,15748,3130,7532,12617,1741,321,11589,0
2026-04-17T16:40:28,15748,3123,7539,12624,1741,321,11589,0
2026-04-17T16:40:29,15748,3132,7530,12615,1741,321,11589,0
2026-04-17T16:40:30,15748,3144,7518,12607,1741,321,11589,0
2026-04-17T16:40:31,15748,3122,7540,12625,1741,321,11589,0
2026-04-17T16:40:32,15748,3131,7531,12616,1741,321,11589,0
2026-04-17T16:40:33,15748,3114,7548,12632,1741,321,11589,0
2026-04-17T16:40:34,15748,3171,7490,12576,1741,321,11589,0
2026-04-17T16:40:35,15748,3187,7475,12560,1741,321,11589,0
2026-04-17T16:40:36,15748,3165,7497,12582,1741,321,11589,0
2026-04-17T16:40:37,15748,3144,7518,12605,1741,321,11589,0
2026-04-17T16:40:38,15748,3146,7516,12602,1741,321,11589,0
2026-04-17T16:40:40,15748,3134,7528,12613,1741,321,11589,0
2026-04-17T16:40:41,15748,3136,7526,12611,1741,321,11589,0
2026-04-17T16:40:42,15748,3134,7528,12613,1741,321,11589,0
2026-04-17T16:40:43,15748,3127,7535,12620,1741,321,11589,0
2026-04-17T16:40:44,15748,3130,7532,12617,1741,321,11589,0
2026-04-17T16:40:45,15748,3134,7528,12613,1741,321,11589,0
2026-04-17T16:40:46,15748,3131,7531,12617,1741,321,11589,0
2026-04-17T16:40:47,15748,3132,7530,12615,1741,321,11589,0
2026-04-17T16:40:48,15748,3133,7529,12614,1741,321,11589,0
2026-04-17T16:40:49,15748,3144,7518,12603,1741,321,11589,0
2026-04-17T16:40:50,15748,3126,7535,12621,1741,321,11589,0
2026-04-17T16:40:51,15748,3121,7541,12627,1741,321,11589,0
2026-04-17T16:40:52,15748,3127,7535,12620,1741,321,11589,0
2026-04-17T16:40:53,15748,3114,7548,12634,1741,321,11589,0
2026-04-17T16:40:54,15748,3104,7558,12643,1741,321,11589,0
2026-04-17T16:40:55,15748,3124,7538,12623,1741,321,11589,0
2026-04-17T16:40:57,15748,3112,7550,12635,1741,321,11589,0
2026-04-17T16:40:58,15748,3113,7549,12635,1741,321,11589,0
2026-04-17T16:40:59,15748,3130,7532,12617,1741,321,11589,0
2026-04-17T16:41:00,15748,3124,7538,12623,1741,321,11589,1
2026-04-17T16:41:01,15748,3137,7525,12610,1741,321,11589,0
2026-04-17T16:41:02,15748,3148,7514,12599,1741,321,11589,0
2026-04-17T16:41:03,15748,3135,7527,12612,1741,321,11589,0
2026-04-17T16:41:04,15748,3125,7537,12622,1741,321,11589,0
2026-04-17T16:41:05,15748,3122,7539,12625,1741,321,11589,0
2026-04-17T16:41:06,15748,3106,7556,12641,1741,321,11589,0
2026-04-17T16:41:07,15748,3091,7571,12656,1741,321,11589,0
2026-04-17T16:41:08,15748,3088,7574,12659,1741,321,11589,0
2026-04-17T16:41:09,15748,3098,7564,12650,1741,321,11589,0
2026-04-17T16:41:10,15748,3093,7569,12655,1741,321,11589,0
2026-04-17T16:41:12,15748,3094,7567,12653,1741,321,11589,0
2026-04-17T16:41:13,15748,3082,7580,12666,1741,321,11589,0
2026-04-17T16:41:14,15748,3095,7567,12652,1741,321,11589,0
2026-04-17T16:41:15,15748,3090,7572,12657,1741,321,11589,0
