timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T15:59:25,15748,3095,7563,12652,1712,321,11589,0
2026-04-17T15:59:26,15748,3110,7548,12637,1712,321,11589,0
2026-04-17T15:59:27,15748,3118,7540,12629,1712,321,11589,0
2026-04-17T15:59:28,15748,3115,7543,12632,1712,321,11589,0
2026-04-17T15:59:29,15748,3123,7536,12624,1712,321,11589,0
2026-04-17T15:59:30,15748,3123,7535,12624,1712,321,11589,0
2026-04-17T15:59:31,15748,3129,7530,12619,1712,321,11589,0
2026-04-17T15:59:32,15748,3150,7508,12597,1712,321,11589,0
2026-04-17T15:59:33,15748,3146,7509,12602,1712,321,11589,0
2026-04-17T15:59:34,15748,3142,7513,12605,1712,321,11589,0
2026-04-17T15:59:36,15748,3132,7523,12616,1712,321,11589,0
2026-04-17T15:59:37,15748,3109,7546,12638,1712,321,11589,0
2026-04-17T15:59:38,15748,3109,7545,12638,1712,321,11589,0
2026-04-17T15:59:39,15748,3125,7530,12622,1712,321,11589,0
2026-04-17T15:59:40,15748,3123,7531,12624,1712,321,11589,0
2026-04-17T15:59:41,15748,3123,7532,12626,1712,321,11589,0
2026-04-17T15:59:42,15748,3388,7267,12359,1712,321,11589,0
2026-04-17T15:59:43,15748,3859,6796,11888,1712,855,11055,0
2026-04-17T15:59:44,15748,5437,5218,10310,1712,1001,10909,0
2026-04-17T15:59:45,15748,5481,5174,10286,1712,1329,10581,0
2026-04-17T15:59:46,15748,5353,5302,10386,1712,2815,9095,0
2026-04-17T15:59:47,15748,5708,4946,10039,1712,2815,9095,0
2026-04-17T15:59:48,15748,6787,3868,8960,1712,2815,9095,0
2026-04-17T15:59:49,15748,7907,2747,7840,1712,2815,9095,0
2026-04-17T15:59:50,15748,10326,382,5421,1750,2815,9095,0
2026-04-17T15:59:51,15748,7254,3452,8493,1750,5285,6625,74
2026-04-17T15:59:52,15748,7319,3387,8428,1750,6081,5829,100
2026-04-17T15:59:53,15748,7346,3360,8401,1750,6245,5665,100
2026-04-17T15:59:54,15748,7363,3343,8384,1750,6373,5537,98
2026-04-17T15:59:55,15748,7380,3326,8367,1750,6373,5537,100
2026-04-17T15:59:56,15748,7385,3321,8362,1750,6373,5537,100
2026-04-17T15:59:57,15748,7407,3299,8340,1750,6373,5537,100
2026-04-17T15:59:58,15748,7389,3317,8358,1750,6455,5455,100
2026-04-17T15:59:59,15748,7389,3318,8359,1750,6617,5293,100
2026-04-17T16:00:00,15748,7390,3316,8357,1750,6617,5293,98
2026-04-17T16:00:01,15748,7379,3327,8368,1750,6617,5293,98
2026-04-17T16:00:02,15748,7390,3316,8357,1750,6617,5293,100
2026-04-17T16:00:03,15748,7398,3308,8350,1750,6617,5293,100
2026-04-17T16:00:04,15748,7388,3318,8359,1750,6617,5293,100
2026-04-17T16:00:05,15748,7532,3174,8216,1750,6617,5293,100
2026-04-17T16:00:06,15748,3151,7555,12597,1750,321,11589,63
2026-04-17T16:00:07,15748,3153,7553,12595,1750,321,11589,0
2026-04-17T16:00:09,15748,3155,7551,12592,1750,321,11589,0
2026-04-17T16:00:10,15748,3162,7544,12588,1750,321,11589,0
2026-04-17T16:00:11,15748,3161,7545,12586,1750,321,11589,0
2026-04-17T16:00:12,15748,3132,7575,12616,1750,321,11589,0
