timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T15:44:49,15748,3179,7499,12566,1625,321,11589,0
2026-04-17T15:44:50,15748,3180,7497,12567,1625,321,11589,0
2026-04-17T15:44:51,15748,3214,7463,12533,1625,321,11589,0
2026-04-17T15:44:52,15748,3229,7449,12518,1625,321,11589,0
2026-04-17T15:44:53,15748,3346,7330,12401,1625,321,11589,0
2026-04-17T15:44:54,15748,3592,7084,12155,1625,324,11586,0
2026-04-17T15:44:55,15748,4876,5800,10871,1625,1001,10909,14
2026-04-17T15:44:56,15748,5752,4924,9995,1625,1001,10909,0
2026-04-17T15:44:57,15748,4676,6000,11071,1625,2815,9095,0
2026-04-17T15:44:58,15748,5715,4962,10032,1625,2815,9095,0
2026-04-17T15:44:59,15748,6290,4386,9449,1625,2815,9095,0
2026-04-17T15:45:00,15748,7280,3396,8467,1625,2815,9095,0
2026-04-17T15:45:01,15748,10443,233,5302,1625,2815,9095,0
2026-04-17T15:45:02,15748,7168,3511,8579,1714,4657,7253,40
2026-04-17T15:45:03,15748,7357,3320,8390,1714,5839,6071,83
2026-04-17T15:45:04,15748,7493,3183,8254,1714,6377,5533,100
2026-04-17T15:45:05,15748,7593,3083,8154,1714,6377,5533,100
2026-04-17T15:45:06,15748,7680,2997,8067,1714,6541,5369,96
2026-04-17T15:45:07,15748,7758,2918,7989,1714,6623,5287,93
2026-04-17T15:45:08,15748,7855,2821,7892,1714,6787,5123,99
2026-04-17T15:45:09,15748,7966,2710,7782,1714,6869,5041,98
2026-04-17T15:45:10,15748,7969,2706,7778,1714,6951,4959,100
2026-04-17T15:45:11,15748,7988,2687,7759,1714,7197,4713,100
2026-04-17T15:45:12,15748,7985,2690,7763,1714,7197,4713,100
2026-04-17T15:45:13,15748,7992,2683,7755,1714,7279,4631,100
2026-04-17T15:45:14,15748,7972,2702,7775,1714,7443,4467,96
2026-04-17T15:45:15,15748,7988,2686,7759,1714,7525,4385,95
2026-04-17T15:45:16,15748,8005,2667,7742,1714,7607,4303,98
2026-04-17T15:45:17,15748,8082,2588,7665,1714,7689,4221,76
2026-04-17T15:45:18,15748,8080,2590,7667,1714,8015,3895,99
2026-04-17T15:45:19,15748,8136,2533,7612,1714,8015,3895,100
2026-04-17T15:45:20,15748,8200,2467,7535,1714,8015,3895,100
2026-04-17T15:45:21,15748,8306,2359,7441,1714,8179,3731,100
2026-04-17T15:45:23,15748,8385,2279,7362,1714,8261,3649,100
2026-04-17T15:45:24,15748,8393,2271,7354,1714,8261,3649,98
2026-04-17T15:45:25,15748,8387,2278,7361,1714,8343,3567,99
2026-04-17T15:45:26,15748,8383,2281,7364,1714,8343,3567,99
2026-04-17T15:45:27,15748,8382,2282,7365,1714,8507,3403,99
2026-04-17T15:45:28,15748,8383,2281,7364,1714,8507,3403,100
2026-04-17T15:45:29,15748,8379,2285,7368,1714,8507,3403,100
2026-04-17T15:45:30,15748,8376,2288,7371,1714,8507,3403,98
2026-04-17T15:45:31,15748,8374,2290,7373,1714,8507,3403,100
2026-04-17T15:45:32,15748,8381,2283,7366,1714,8507,3403,99
2026-04-17T15:45:33,15748,8388,2276,7359,1714,8507,3403,100
2026-04-17T15:45:34,15748,8401,2263,7346,1714,8751,3159,100
2026-04-17T15:45:35,15748,8379,2285,7368,1714,8751,3159,100
2026-04-17T15:45:36,15748,8389,2275,7358,1714,8751,3159,100
2026-04-17T15:45:37,15748,8401,2263,7346,1714,8751,3159,98
2026-04-17T15:45:38,15748,8403,2261,7344,1714,8751,3159,98
2026-04-17T15:45:39,15748,8417,2247,7331,1714,8751,3159,99
2026-04-17T15:45:40,15748,8431,2233,7316,1714,8751,3159,100
2026-04-17T15:45:41,15748,8443,2221,7304,1714,8995,2915,100
2026-04-17T15:45:42,15748,8421,2243,7326,1714,8995,2915,100
2026-04-17T15:45:43,15748,8425,2239,7322,1714,8995,2915,100
2026-04-17T15:45:44,15748,8429,2235,7318,1714,8995,2915,97
2026-04-17T15:45:45,15748,8428,2236,7320,1714,8995,2915,99
2026-04-17T15:45:46,15748,8419,2245,7328,1714,8995,2915,99
2026-04-17T15:45:47,15748,8410,2254,7337,1714,8995,2915,100
2026-04-17T15:45:48,15748,8403,2261,7345,1714,8995,2915,100
2026-04-17T15:45:49,15748,8407,2257,7340,1714,9077,2833,100
2026-04-17T15:45:50,15748,8401,2263,7346,1714,9077,2833,100
2026-04-17T15:45:51,15748,8391,2273,7356,1714,9077,2833,98
2026-04-17T15:45:52,15748,8400,2264,7347,1714,9077,2833,98
2026-04-17T15:45:53,15748,8404,2260,7343,1714,9159,2751,99
2026-04-17T15:45:54,15748,8416,2248,7332,1714,9241,2669,100
2026-04-17T15:45:55,15748,8422,2242,7328,1714,9323,2587,100
2026-04-17T15:45:56,15748,8410,2254,7337,1714,9485,2425,100
2026-04-17T15:45:57,15748,8400,2264,7348,1714,9485,2425,100
2026-04-17T15:45:58,15748,8388,2276,7359,1714,9485,2425,99
2026-04-17T15:45:59,15748,8391,2273,7357,1714,9485,2425,98
2026-04-17T15:46:00,15748,8383,2281,7365,1714,9485,2425,99
2026-04-17T15:46:01,15748,8370,2294,7377,1714,9485,2425,99
2026-04-17T15:46:02,15748,8363,2301,7385,1714,9485,2425,100
2026-04-17T15:46:03,15748,8345,2319,7402,1714,9485,2425,100
2026-04-17T15:46:04,15748,8337,2327,7410,1714,9485,2425,100
2026-04-17T15:46:05,15748,8342,2322,7405,1714,9485,2425,100
2026-04-17T15:46:07,15748,8356,2308,7391,1714,9485,2425,98
2026-04-17T15:46:08,15748,8361,2303,7386,1714,9567,2343,99
2026-04-17T15:46:09,15748,8355,2308,7392,1714,9567,2343,99
2026-04-17T15:46:10,15748,8362,2302,7385,1714,9649,2261,100
